Termination Date Month,actual_values,all_data_unemployment,post_september,just_unemployment,just_unemployment_prev
2020-01,7.0,10.646991917690542,11.031785331201993,9.346327396388114,8.447888889177914
2020-02,4.0,14.395889234421869,13.727915108240218,13.701209169653009,12.838891735540859
2020-03,3.0,11.454231081127727,12.538620522893467,13.066943398829665,15.014797111406946
2020-04,3.0,-8.386431387909166,13.62031263056355,3.8134037263567233,31.33264039670898
