Termination Date Month,actual_values,all_data_unemployment,post_september,just_unemployment,just_unemployment_prev
2020-01,7.0,10.63466633786482,11.085963644958845,9.346327396388114,8.447888889177914
2020-02,4.0,14.393845809022036,12.70993132201939,13.701209169653009,12.838891735540859
2020-03,3.0,11.472359654915564,9.534614084043016,13.066943398829665,15.014797111406946
2020-04,3.0,-8.270993822602161,-11.006152152722587,3.8134037263567233,31.33264039670898
