iter	Logloss
489	0.07696981726
490	0.07694583979
491	0.07693199984
492	0.07687939459
493	0.07685452028
494	0.07682465132
495	0.07680426393
496	0.07674410408
497	0.07671081961
498	0.07659218899
499	0.07657105899
500	0.07655472482
501	0.0765221155
502	0.0764844095
503	0.07644354374
504	0.07640186586
505	0.07636845847
506	0.07635685757
507	0.07633845275
508	0.07632064877
509	0.07630549405
510	0.07628818064
511	0.07625641795
512	0.0762397456
513	0.07622638975
514	0.0762091585
515	0.07616518533
516	0.07609780734
517	0.07601366783
518	0.07599293847
519	0.07597169768
520	0.07595484661
521	0.07594018075
522	0.07592205074
523	0.07586909028
524	0.0758322163
525	0.07581772547
526	0.07579427071
527	0.07577531259
528	0.07576606915
529	0.0757353033
530	0.07570096242
531	0.07566283021
532	0.07559484185
533	0.0755715461
534	0.07555500765
535	0.07552546735
536	0.07550811039
537	0.07547027405
538	0.07545236311
539	0.07543126213
540	0.07540221556
541	0.0753818079
542	0.07533677508
543	0.07531514475
544	0.07529704454
545	0.07529051465
546	0.07526206819
547	0.07522914829
548	0.07519369132
549	0.07516921471
550	0.0751609969
551	0.07512103988
552	0.07508442471
553	0.07506529388
554	0.07505271594
555	0.07503475493
556	0.07502072864
557	0.07500177817
558	0.07499100869
559	0.0749621241
560	0.07494685663
561	0.0749179582
562	0.07488186196
563	0.07485122289
564	0.07475601866
565	0.07472946174
566	0.0746790866
567	0.07461309564
568	0.07457735559
569	0.07456028884
570	0.07453368259
571	0.07449578788
572	0.07443018352
573	0.07438325076
574	0.07434269069
575	0.07431105205
576	0.07429169045
577	0.07425738535
578	0.07421069155
579	0.0741954035
580	0.07416991758
581	0.07412255864
582	0.07409613394
583	0.07407705395
584	0.07405126067
585	0.07403076488
586	0.07401999899
587	0.07395543233
588	0.07393164015
589	0.07391841332
590	0.07389794413
591	0.07388968123
592	0.07387445058
593	0.07385994975
594	0.07382747822
595	0.07379282904
596	0.07377960144
597	0.07375056976
598	0.07372136284
599	0.0736851522
600	0.07364281289
601	0.07360576169
602	0.07359912425
603	0.07354738489
604	0.0735216414
605	0.07346501931
606	0.07343366133
607	0.07342329957
608	0.07339291925
609	0.07337487236
610	0.07336085666
611	0.07333434701
612	0.0733111077
613	0.0732977999
614	0.07327425131
615	0.07324648855
616	0.07322117346
617	0.07319712975
618	0.07317556756
619	0.07313783489
620	0.07309836119
621	0.07306952572
622	0.07305178364
623	0.07301575255
624	0.07298605948
625	0.07294702082
626	0.07291885918
627	0.07290180438
628	0.0728947861
629	0.07288780328
630	0.07288140557
631	0.07287008508
632	0.07285444034
633	0.07281993067
634	0.07279041191
635	0.07276981425
636	0.07275569104
637	0.07267082642
638	0.07261413438
639	0.07260533197
640	0.07258618356
641	0.07256290637
642	0.07253899206
643	0.07248873259
644	0.07244347486
645	0.07242545235
646	0.07239974469
647	0.07239017726
648	0.07234372965
649	0.07233519584
650	0.07229606683
651	0.07226366371
652	0.07223800945
653	0.07221140992
654	0.07219535542
655	0.07214932679
656	0.07210991677
657	0.07206893179
658	0.07202903198
659	0.07200194283
660	0.07194069637
661	0.07191309205
662	0.07190078691
663	0.07187364716
664	0.07185281581
665	0.07182419684
666	0.07178365343
667	0.07175628394
668	0.07172784929
669	0.07171057886
670	0.07168803708
671	0.07166355921
672	0.07163927394
673	0.07162745788
674	0.07162070713
675	0.07159542037
676	0.07155103055
677	0.07153056276
678	0.07148736101
679	0.07147602828
680	0.07146672909
681	0.07145807382
682	0.07144376222
683	0.07141398556
684	0.07138562747
685	0.07135350581
686	0.07132617377
687	0.07130591673
688	0.07124512863
689	0.07122757789
690	0.07120982419
691	0.07120255894
692	0.07115828289
693	0.07115225191
694	0.07111272908
695	0.07109835403
696	0.07101653514
697	0.07099363122
698	0.07097518515
699	0.07095936589
700	0.0709443971
701	0.07092805664
702	0.07091079924
703	0.0708748159
704	0.0708415748
705	0.0707974197
706	0.07077094588
707	0.07075971426
708	0.07072861591
709	0.07069585877
710	0.07065798855
711	0.07063983833
712	0.0706275612
713	0.0705840021
714	0.07056233829
715	0.07053521475
716	0.07051094839
717	0.07048619205
718	0.0704577008
719	0.07043243829
720	0.07041549834
721	0.07038410008
722	0.07037433415
723	0.07034751292
724	0.07032358237
725	0.07029972615
726	0.07028618799
727	0.07027353222
728	0.07026693152
729	0.07024855044
730	0.07024057747
731	0.07022159347
732	0.07020315878
733	0.0701988125
734	0.07015883594
735	0.07012277508
736	0.07005777049
737	0.0700554879
738	0.07000780557
739	0.06998894307
740	0.06994230652
741	0.06991811686
742	0.06990139775
743	0.0698643906
744	0.06984581485
745	0.06982483519
746	0.06979846052
747	0.06979098368
748	0.0697766796
749	0.06974242449
750	0.06973124325
751	0.06971749877
752	0.06969153325
753	0.0696685636
754	0.06965092867
755	0.06962758542
756	0.06959822924
757	0.06956727508
758	0.06953786369
759	0.06952505104
760	0.06952081795
761	0.06951427245
762	0.06949019344
763	0.06946759188
764	0.06944046456
765	0.0694026589
766	0.0693753875
767	0.06936749555
768	0.06932230453
769	0.06927666334
770	0.06926911351
771	0.06923203923
772	0.06922232447
773	0.06920361824
774	0.06918525254
775	0.06916240104
776	0.06915365691
777	0.06913074736
778	0.0690758103
779	0.06905314899
780	0.06904205624
781	0.06901735792
782	0.0689991202
783	0.06898410758
784	0.06895164322
785	0.0689461795
786	0.0689400746
787	0.06892419023
788	0.06889816664
789	0.06889264633
790	0.06886061677
791	0.06884223444
792	0.06881076505
793	0.06879642668
794	0.06879106847
795	0.06876753411
796	0.06873045101
797	0.06871441105
798	0.06867847594
799	0.06865775388
800	0.06865148185
801	0.06863333829
802	0.06859844571
803	0.06857860648
804	0.06857221244
805	0.06853780908
806	0.06852738498
807	0.06850624588
808	0.06848143354
809	0.068471238
810	0.06843458506
811	0.06841679317
812	0.06840993761
813	0.06837845622
814	0.06836482003
815	0.06833641068
816	0.06832300174
817	0.06828955681
818	0.0682641218
819	0.06823336512
820	0.06822857725
821	0.06821652197
822	0.06819946971
823	0.06818900835
824	0.06818085525
825	0.06816158083
826	0.06811311051
827	0.06808654647
828	0.06806517573
829	0.06805799018
830	0.06804410557
831	0.06802160195
832	0.06800212267
833	0.06796793099
834	0.0679550635
835	0.06793666162
836	0.06791891613
837	0.06789772627
838	0.0678901117
839	0.06786495708
840	0.06785123791
841	0.06781748981
842	0.06781170767
843	0.06779723674
844	0.06775154769
845	0.06773065384
846	0.06771101082
847	0.06768878937
848	0.06768035691
849	0.06766938771
850	0.0676452897
851	0.06763136644
852	0.0676137565
853	0.06757677918
854	0.06755470976
855	0.06754425616
856	0.06752316495
857	0.06751641098
858	0.06751076949
859	0.06749783473
860	0.06747605015
861	0.06744904195
862	0.06744200997
863	0.06741403269
864	0.06738525066
865	0.06734847891
866	0.06732220078
867	0.06729051753
868	0.06727179358
869	0.06723848083
870	0.06721196379
871	0.06719465323
872	0.06716329981
873	0.06714133298
874	0.06713474279
875	0.06712240484
876	0.06710692756
877	0.06709042703
878	0.06707036141
879	0.06705856984
880	0.0670455276
881	0.06703623317
882	0.06702105528
883	0.06699156595
884	0.06697156377
885	0.06696543002
886	0.06695207123
887	0.06693803655
888	0.06692052957
889	0.06691291285
890	0.06689476749
891	0.06686709445
892	0.06685247024
893	0.066824097
894	0.06680899622
895	0.0667759278
896	0.06674963212
897	0.06670144681
898	0.06666738255
899	0.06664416099
900	0.06663323606
901	0.06660682946
902	0.06656460943
903	0.06654442306
904	0.06652702743
905	0.06651284373
906	0.06649640721
907	0.06648316732
908	0.06645997938
909	0.06643529336
910	0.06641445069
911	0.06640722095
912	0.06639160959
913	0.06636752417
914	0.06636175165
915	0.06633891545
916	0.06631979268
917	0.06629801186
918	0.06625680332
919	0.06624683095
920	0.06624353527
921	0.0662237457
922	0.06620635488
923	0.06617981369
924	0.06616016866
925	0.06613536398
926	0.06611637494
927	0.066093168
928	0.06605534982
929	0.0660429684
930	0.06603075263
931	0.0660193174
932	0.06601186488
933	0.06600687044
934	0.06599315001
935	0.06597835902
936	0.06596479909
937	0.06594120654
938	0.0659304708
939	0.0659079646
940	0.06589034442
941	0.06587126143
942	0.06585387061
943	0.06581152209
944	0.0657951236
945	0.06577726836
946	0.06576249752
947	0.06574817093
948	0.06572811226
949	0.0657010554
950	0.06567764524
951	0.06566358114
952	0.06564199495
953	0.06561950926
954	0.06561142516
955	0.06559888284
956	0.06558128802
957	0.06555894101
958	0.06554547363
959	0.06553126369
960	0.06552605957
961	0.06548821276
962	0.06546983016
963	0.06546329813
964	0.06545160522
965	0.06544701119
966	0.0654143719
967	0.065370412
968	0.06535392612
969	0.06533747232
970	0.06532837813
971	0.06531492156
972	0.06530932996
973	0.06530355751
974	0.06528278381
975	0.0652642626
976	0.06524912474
977	0.0652139108
978	0.06519897374
979	0.06518979888
980	0.06515611686
981	0.06514763397
982	0.06510336502
983	0.06509058227
984	0.06506965411
985	0.06504423503
986	0.06502690997
987	0.06499897014
988	0.06498064615
989	0.06495547304
990	0.06492224291
991	0.06490004509
992	0.06488076741
993	0.06485916629
994	0.06485560557
995	0.06483764318
996	0.06481941511
997	0.06478806882
998	0.06476660269
999	0.06474957069
